Time;Voltage;Current;Power;
19:14:23 12/06/2024;5.06;0.504;2.550;
19:14:24 12/06/2024;5.06;0.508;2.570;
19:14:24 12/06/2024;5.06;0.506;2.560;
19:14:25 12/06/2024;5.06;0.506;2.560;
19:14:25 12/06/2024;5.06;0.503;2.545;
19:14:26 12/06/2024;5.06;0.509;2.575;
19:14:26 12/06/2024;5.06;0.502;2.540;
19:14:27 12/06/2024;5.06;0.512;2.590;
19:14:27 12/06/2024;5.05;0.522;2.636;
19:14:28 12/06/2024;5.05;0.561;2.833;
19:14:28 12/06/2024;5.06;0.507;2.565;
19:14:29 12/06/2024;5.06;0.506;2.560;
19:14:29 12/06/2024;5.06;0.510;2.580;
19:14:30 12/06/2024;5.06;0.500;2.530;
19:14:30 12/06/2024;5.06;0.507;2.565;
19:14:31 12/06/2024;5.06;0.503;2.545;
19:14:31 12/06/2024;5.06;0.506;2.560;
19:14:32 12/06/2024;5.06;0.512;2.590;
19:14:32 12/06/2024;5.06;0.504;2.550;
19:14:33 12/06/2024;5.06;0.505;2.555;
19:14:33 12/06/2024;5.06;0.502;2.540;
19:14:34 12/06/2024;5.06;0.506;2.560;
19:14:34 12/06/2024;5.06;0.506;2.560;
19:14:35 12/06/2024;5.06;0.502;2.540;
19:14:35 12/06/2024;5.06;0.503;2.545;
19:14:36 12/06/2024;5.06;0.501;2.535;
19:14:36 12/06/2024;5.06;0.511;2.585;
19:14:37 12/06/2024;5.06;0.512;2.590;
19:14:37 12/06/2024;5.06;0.507;2.565;
19:14:38 12/06/2024;5.06;0.504;2.550;
19:14:38 12/06/2024;5.06;0.498;2.519;
19:14:39 12/06/2024;5.06;0.509;2.575;
19:14:39 12/06/2024;5.06;0.505;2.555;
19:14:40 12/06/2024;5.06;0.504;2.550;
19:14:40 12/06/2024;5.06;0.506;2.560;
19:14:41 12/06/2024;5.06;0.509;2.575;
19:14:41 12/06/2024;5.06;0.517;2.616;
19:14:42 12/06/2024;5.06;0.515;2.605;
19:14:42 12/06/2024;5.05;0.529;2.671;
19:14:43 12/06/2024;5.06;0.509;2.575;
19:14:43 12/06/2024;5.06;0.509;2.575;
19:14:44 12/06/2024;5.06;0.503;2.545;
19:14:44 12/06/2024;5.05;0.537;2.711;
19:14:45 12/06/2024;5.05;0.547;2.762;
19:14:45 12/06/2024;5.06;0.505;2.555;
19:14:46 12/06/2024;5.06;0.523;2.646;
19:14:46 12/06/2024;5.05;0.537;2.711;
19:14:47 12/06/2024;5.06;0.504;2.550;
19:14:47 12/06/2024;5.06;0.508;2.570;
19:14:48 12/06/2024;5.06;0.515;2.605;
19:14:48 12/06/2024;5.06;0.505;2.555;
19:14:49 12/06/2024;5.06;0.503;2.545;
19:14:49 12/06/2024;5.06;0.514;2.600;
19:14:50 12/06/2024;5.06;0.506;2.560;
19:14:50 12/06/2024;5.06;0.511;2.585;
19:14:51 12/06/2024;5.05;0.579;2.923;
19:14:51 12/06/2024;5.06;0.500;2.530;
19:14:52 12/06/2024;5.06;0.514;2.600;
19:14:52 12/06/2024;5.06;0.504;2.550;
19:14:53 12/06/2024;5.06;0.512;2.590;
19:14:53 12/06/2024;5.06;0.512;2.590;
19:14:54 12/06/2024;5.06;0.514;2.600;
19:14:54 12/06/2024;5.06;0.516;2.610;
19:14:55 12/06/2024;5.06;0.506;2.560;
19:14:55 12/06/2024;5.06;0.506;2.560;
19:14:56 12/06/2024;5.06;0.510;2.580;
19:14:56 12/06/2024;5.05;0.546;2.757;
19:14:57 12/06/2024;5.05;0.556;2.807;
19:14:57 12/06/2024;5.06;0.506;2.560;
19:14:58 12/06/2024;5.05;0.573;2.893;
19:14:59 12/06/2024;5.06;0.525;2.656;
19:14:59 12/06/2024;5.06;0.505;2.555;
19:15:00 12/06/2024;5.06;0.507;2.565;
19:15:00 12/06/2024;5.06;0.511;2.585;
19:15:01 12/06/2024;5.06;0.512;2.590;
19:15:01 12/06/2024;5.06;0.506;2.560;
19:15:02 12/06/2024;5.06;0.505;2.555;
19:15:02 12/06/2024;5.06;0.512;2.590;
19:15:03 12/06/2024;5.05;0.586;2.959;
19:15:03 12/06/2024;5.06;0.504;2.550;
19:15:04 12/06/2024;5.06;0.501;2.535;
19:15:04 12/06/2024;5.05;0.587;2.964;
19:15:05 12/06/2024;5.06;0.504;2.550;
19:15:05 12/06/2024;5.06;0.506;2.560;
19:15:06 12/06/2024;5.05;0.550;2.777;
19:15:06 12/06/2024;5.06;0.503;2.545;
19:15:07 12/06/2024;5.06;0.510;2.580;
19:15:07 12/06/2024;5.06;0.503;2.545;
19:15:08 12/06/2024;5.06;0.508;2.570;
19:15:08 12/06/2024;5.05;0.577;2.913;
19:15:09 12/06/2024;5.06;0.510;2.580;
19:15:09 12/06/2024;5.06;0.506;2.560;
19:15:10 12/06/2024;5.06;0.503;2.545;
19:15:10 12/06/2024;5.06;0.503;2.545;
19:15:11 12/06/2024;5.06;0.516;2.610;
19:15:11 12/06/2024;5.06;0.512;2.590;
19:15:12 12/06/2024;5.06;0.512;2.590;
19:15:12 12/06/2024;5.06;0.504;2.550;
19:15:13 12/06/2024;5.06;0.505;2.555;
19:15:13 12/06/2024;5.06;0.512;2.590;
19:15:14 12/06/2024;5.06;0.501;2.535;
19:15:14 12/06/2024;5.06;0.507;2.565;
19:15:15 12/06/2024;5.06;0.500;2.530;
19:15:15 12/06/2024;5.06;0.503;2.545;
19:15:16 12/06/2024;5.06;0.503;2.545;
19:15:16 12/06/2024;5.06;0.506;2.560;
19:15:17 12/06/2024;5.06;0.513;2.595;
19:15:17 12/06/2024;5.06;0.502;2.540;
19:15:18 12/06/2024;5.06;0.506;2.560;
19:15:18 12/06/2024;5.05;0.581;2.934;
19:15:19 12/06/2024;5.06;0.503;2.545;
19:15:19 12/06/2024;5.06;0.511;2.585;
19:15:20 12/06/2024;5.05;0.552;2.787;
19:15:20 12/06/2024;5.06;0.510;2.580;
19:15:21 12/06/2024;5.06;0.503;2.545;
19:15:21 12/06/2024;5.06;0.506;2.560;
19:15:22 12/06/2024;5.05;0.619;3.125;
19:15:22 12/06/2024;5.06;0.507;2.565;
19:15:23 12/06/2024;5.06;0.510;2.580;
19:15:23 12/06/2024;5.06;0.514;2.600;
19:15:24 12/06/2024;5.06;0.511;2.585;
19:15:24 12/06/2024;5.06;0.512;2.590;
19:15:25 12/06/2024;5.06;0.511;2.585;
19:15:25 12/06/2024;5.06;0.499;2.524;
19:15:26 12/06/2024;5.06;0.504;2.550;
19:15:26 12/06/2024;5.06;0.503;2.545;
19:15:27 12/06/2024;5.06;0.511;2.585;
19:15:27 12/06/2024;5.06;0.500;2.530;
19:15:28 12/06/2024;5.06;0.511;2.585;
19:15:28 12/06/2024;5.06;0.508;2.570;
19:15:29 12/06/2024;5.06;0.504;2.550;
19:15:29 12/06/2024;5.06;0.525;2.656;
19:15:30 12/06/2024;5.06;0.503;2.545;
19:15:30 12/06/2024;5.06;0.508;2.570;
19:15:31 12/06/2024;5.06;0.510;2.580;
19:15:31 12/06/2024;5.06;0.514;2.600;
19:15:32 12/06/2024;5.06;0.505;2.555;
19:15:32 12/06/2024;5.06;0.503;2.545;
19:15:33 12/06/2024;5.06;0.507;2.565;
19:15:33 12/06/2024;5.06;0.509;2.575;
19:15:34 12/06/2024;5.06;0.515;2.605;
19:15:34 12/06/2024;5.06;0.508;2.570;
19:15:35 12/06/2024;5.06;0.507;2.565;
19:15:35 12/06/2024;5.05;0.535;2.701;
19:15:36 12/06/2024;5.06;0.510;2.580;
19:15:36 12/06/2024;5.06;0.514;2.600;
19:15:37 12/06/2024;5.06;0.507;2.565;
19:15:37 12/06/2024;5.06;0.501;2.535;
19:15:38 12/06/2024;5.06;0.512;2.590;
19:15:38 12/06/2024;5.05;0.542;2.737;
19:15:39 12/06/2024;5.05;0.569;2.873;
19:15:39 12/06/2024;5.06;0.502;2.540;
19:15:40 12/06/2024;5.06;0.505;2.555;
19:15:40 12/06/2024;5.06;0.510;2.580;
19:15:41 12/06/2024;5.06;0.508;2.570;
19:15:41 12/06/2024;5.06;0.506;2.560;
19:15:42 12/06/2024;5.06;0.511;2.585;
19:15:42 12/06/2024;5.06;0.507;2.565;
19:15:43 12/06/2024;5.06;0.510;2.580;
19:15:43 12/06/2024;5.06;0.512;2.590;
19:15:44 12/06/2024;5.06;0.498;2.519;
19:15:44 12/06/2024;5.06;0.515;2.605;
19:15:45 12/06/2024;5.06;0.501;2.535;
19:15:45 12/06/2024;5.06;0.508;2.570;
19:15:46 12/06/2024;5.06;0.502;2.540;
19:15:46 12/06/2024;5.06;0.515;2.605;
19:15:47 12/06/2024;5.06;0.507;2.565;
19:15:47 12/06/2024;5.06;0.507;2.565;
19:15:48 12/06/2024;5.06;0.508;2.570;
19:15:48 12/06/2024;5.06;0.502;2.540;
19:15:49 12/06/2024;5.06;0.500;2.530;
19:15:49 12/06/2024;5.06;0.505;2.555;
19:15:50 12/06/2024;5.06;0.508;2.570;
19:15:50 12/06/2024;5.05;0.565;2.853;
19:15:51 12/06/2024;5.06;0.512;2.590;
19:15:51 12/06/2024;5.06;0.503;2.545;
19:15:52 12/06/2024;5.06;0.504;2.550;
19:15:52 12/06/2024;5.06;0.501;2.535;
19:15:53 12/06/2024;5.06;0.510;2.580;
19:15:53 12/06/2024;5.06;0.508;2.570;
19:15:54 12/06/2024;5.06;0.509;2.575;
19:15:54 12/06/2024;5.06;0.503;2.545;
19:15:55 12/06/2024;5.06;0.507;2.565;
19:15:55 12/06/2024;5.06;0.509;2.575;
19:15:56 12/06/2024;5.06;0.524;2.651;
19:15:56 12/06/2024;5.05;0.538;2.716;
19:15:57 12/06/2024;5.06;0.505;2.555;
19:15:57 12/06/2024;5.06;0.504;2.550;
19:15:58 12/06/2024;5.06;0.511;2.585;
19:15:58 12/06/2024;5.06;0.508;2.570;
19:15:59 12/06/2024;5.06;0.514;2.600;
19:15:59 12/06/2024;5.06;0.503;2.545;
19:16:00 12/06/2024;5.06;0.505;2.555;
19:16:00 12/06/2024;5.06;0.505;2.555;
19:16:01 12/06/2024;5.05;0.554;2.797;
19:16:01 12/06/2024;5.06;0.505;2.555;
19:16:02 12/06/2024;5.06;0.503;2.545;
19:16:02 12/06/2024;5.05;0.570;2.878;
19:16:03 12/06/2024;5.06;0.505;2.555;
19:16:03 12/06/2024;5.06;0.498;2.519;
19:16:04 12/06/2024;5.06;0.514;2.600;
19:16:04 12/06/2024;5.06;0.509;2.575;
19:16:05 12/06/2024;5.06;0.502;2.540;
19:16:05 12/06/2024;5.06;0.503;2.545;
19:16:06 12/06/2024;5.06;0.504;2.550;
19:16:06 12/06/2024;5.06;0.508;2.570;
19:16:07 12/06/2024;5.06;0.500;2.530;
19:16:07 12/06/2024;5.05;0.536;2.706;
19:16:08 12/06/2024;5.06;0.501;2.535;
19:16:08 12/06/2024;5.06;0.506;2.560;
19:16:09 12/06/2024;5.06;0.503;2.545;
19:16:09 12/06/2024;5.05;0.522;2.636;
19:16:10 12/06/2024;5.05;0.577;2.913;
19:16:10 12/06/2024;5.06;0.502;2.540;
19:16:11 12/06/2024;5.06;0.502;2.540;
19:16:11 12/06/2024;5.06;0.509;2.575;
19:16:12 12/06/2024;5.06;0.506;2.560;
19:16:12 12/06/2024;5.06;0.511;2.585;
19:16:13 12/06/2024;5.06;0.506;2.560;
19:16:13 12/06/2024;5.06;0.511;2.585;
19:16:14 12/06/2024;5.06;0.511;2.585;
19:16:14 12/06/2024;5.06;0.509;2.575;
19:16:15 12/06/2024;5.06;0.498;2.519;
19:16:15 12/06/2024;5.05;0.573;2.893;
19:16:16 12/06/2024;5.06;0.508;2.570;
19:16:16 12/06/2024;5.06;0.503;2.545;
19:16:17 12/06/2024;5.05;0.524;2.646;
19:16:17 12/06/2024;5.06;0.512;2.590;
19:16:18 12/06/2024;5.06;0.503;2.545;
19:16:18 12/06/2024;5.06;0.506;2.560;
19:16:19 12/06/2024;5.06;0.504;2.550;
19:16:19 12/06/2024;5.05;0.559;2.822;
19:16:20 12/06/2024;5.06;0.509;2.575;
19:16:20 12/06/2024;5.06;0.506;2.560;
19:16:21 12/06/2024;5.06;0.502;2.540;
19:16:21 12/06/2024;5.06;0.510;2.580;
19:16:22 12/06/2024;5.06;0.505;2.555;
19:16:22 12/06/2024;5.06;0.511;2.585;
19:16:23 12/06/2024;5.06;0.508;2.570;
19:16:23 12/06/2024;5.06;0.504;2.550;
19:16:24 12/06/2024;5.05;0.592;2.989;
19:16:24 12/06/2024;5.06;0.509;2.575;
19:16:25 12/06/2024;5.06;0.509;2.575;
19:16:25 12/06/2024;5.05;0.564;2.848;
19:16:26 12/06/2024;5.05;0.539;2.721;
19:16:26 12/06/2024;5.06;0.507;2.565;
19:16:27 12/06/2024;5.06;0.507;2.565;
19:16:27 12/06/2024;5.06;0.512;2.590;
19:16:28 12/06/2024;5.06;0.505;2.555;
19:16:28 12/06/2024;5.06;0.505;2.555;
19:16:29 12/06/2024;5.06;0.511;2.585;
19:16:29 12/06/2024;5.06;0.506;2.560;
19:16:30 12/06/2024;5.06;0.498;2.519;
19:16:30 12/06/2024;5.06;0.516;2.610;
19:16:31 12/06/2024;5.06;0.503;2.545;
19:16:31 12/06/2024;5.06;0.507;2.565;
19:16:32 12/06/2024;5.06;0.510;2.580;
19:16:32 12/06/2024;5.06;0.506;2.560;
19:16:33 12/06/2024;5.06;0.506;2.560;
19:16:33 12/06/2024;5.06;0.507;2.565;
19:16:34 12/06/2024;5.06;0.507;2.565;
19:16:34 12/06/2024;5.06;0.510;2.580;
19:16:35 12/06/2024;5.05;0.527;2.661;
19:16:35 12/06/2024;5.06;0.504;2.550;
19:16:36 12/06/2024;5.06;0.506;2.560;
19:16:36 12/06/2024;5.06;0.508;2.570;
19:16:37 12/06/2024;5.06;0.517;2.616;
19:16:37 12/06/2024;5.06;0.503;2.545;
19:16:38 12/06/2024;5.06;0.512;2.590;
19:16:38 12/06/2024;5.06;0.503;2.545;
19:16:39 12/06/2024;5.06;0.507;2.565;
19:16:39 12/06/2024;5.06;0.504;2.550;
19:16:40 12/06/2024;5.06;0.507;2.565;
19:16:40 12/06/2024;5.06;0.512;2.590;
19:16:41 12/06/2024;5.06;0.507;2.565;
19:16:41 12/06/2024;5.04;0.606;3.054;
19:16:42 12/06/2024;5.06;0.504;2.550;
19:16:42 12/06/2024;5.06;0.506;2.560;
19:16:43 12/06/2024;5.06;0.513;2.595;
19:16:43 12/06/2024;5.06;0.508;2.570;
19:16:44 12/06/2024;5.06;0.506;2.560;
19:16:44 12/06/2024;5.06;0.505;2.555;
19:16:45 12/06/2024;5.06;0.506;2.560;
19:16:45 12/06/2024;5.06;0.500;2.530;
19:16:46 12/06/2024;5.06;0.508;2.570;
19:16:46 12/06/2024;5.06;0.511;2.585;
19:16:47 12/06/2024;5.06;0.521;2.636;
19:16:47 12/06/2024;5.06;0.506;2.560;
19:16:48 12/06/2024;5.06;0.501;2.535;
19:16:48 12/06/2024;5.06;0.511;2.585;
19:16:49 12/06/2024;5.06;0.505;2.555;
19:16:49 12/06/2024;5.06;0.520;2.631;
19:16:50 12/06/2024;5.06;0.501;2.535;
19:16:50 12/06/2024;5.05;0.538;2.716;
19:16:51 12/06/2024;5.06;0.501;2.535;
19:16:51 12/06/2024;5.06;0.503;2.545;
19:16:52 12/06/2024;5.06;0.508;2.570;
19:16:52 12/06/2024;5.06;0.504;2.550;
19:16:53 12/06/2024;5.06;0.506;2.560;
19:16:53 12/06/2024;5.06;0.511;2.585;
19:16:54 12/06/2024;5.06;0.512;2.590;
19:16:54 12/06/2024;5.05;0.565;2.853;
19:16:55 12/06/2024;5.06;0.498;2.519;
19:16:55 12/06/2024;5.06;0.502;2.540;
19:16:56 12/06/2024;5.06;0.508;2.570;
19:16:56 12/06/2024;5.06;0.511;2.585;
19:16:57 12/06/2024;5.06;0.509;2.575;
19:16:57 12/06/2024;5.06;0.505;2.555;
19:16:58 12/06/2024;5.06;0.505;2.555;
19:16:58 12/06/2024;5.06;0.506;2.560;
19:16:59 12/06/2024;5.05;0.569;2.873;
19:16:59 12/06/2024;5.06;0.511;2.585;
19:17:00 12/06/2024;5.06;0.498;2.519;
19:17:00 12/06/2024;5.06;0.510;2.580;
19:17:01 12/06/2024;5.05;0.539;2.721;
19:17:01 12/06/2024;5.06;0.504;2.550;
19:17:02 12/06/2024;5.05;0.553;2.792;
19:17:02 12/06/2024;5.06;0.511;2.585;
19:17:03 12/06/2024;5.05;0.531;2.681;
19:17:03 12/06/2024;5.06;0.511;2.585;
19:17:04 12/06/2024;5.06;0.510;2.580;
19:17:04 12/06/2024;5.06;0.506;2.560;
19:17:05 12/06/2024;5.06;0.507;2.565;
19:17:05 12/06/2024;5.06;0.511;2.585;
19:17:06 12/06/2024;5.06;0.521;2.636;
19:17:06 12/06/2024;5.06;0.502;2.540;
19:17:07 12/06/2024;5.06;0.514;2.600;
19:17:07 12/06/2024;5.06;0.501;2.535;
19:17:08 12/06/2024;5.06;0.504;2.550;
19:17:08 12/06/2024;5.06;0.511;2.585;
19:17:09 12/06/2024;5.05;0.523;2.641;
19:17:09 12/06/2024;5.05;0.580;2.929;
19:17:10 12/06/2024;5.06;0.505;2.555;
19:17:10 12/06/2024;5.06;0.507;2.565;
19:17:11 12/06/2024;5.05;0.557;2.812;
19:17:11 12/06/2024;5.06;0.510;2.580;
19:17:12 12/06/2024;5.06;0.508;2.570;
19:17:12 12/06/2024;5.06;0.511;2.585;
19:17:13 12/06/2024;5.06;0.505;2.555;
19:17:13 12/06/2024;5.06;0.509;2.575;
19:17:14 12/06/2024;5.06;0.503;2.545;
19:17:14 12/06/2024;5.06;0.510;2.580;
19:17:15 12/06/2024;5.06;0.505;2.555;
19:17:15 12/06/2024;5.06;0.506;2.560;
19:17:16 12/06/2024;5.06;0.509;2.575;
19:17:16 12/06/2024;5.06;0.514;2.600;
19:17:17 12/06/2024;5.06;0.501;2.535;
19:17:17 12/06/2024;5.06;0.515;2.605;
19:17:18 12/06/2024;5.06;0.503;2.545;
19:17:18 12/06/2024;5.06;0.504;2.550;
19:17:19 12/06/2024;5.06;0.503;2.545;
19:17:19 12/06/2024;5.06;0.505;2.555;
19:17:20 12/06/2024;5.06;0.500;2.530;
19:17:20 12/06/2024;5.06;0.508;2.570;
19:17:21 12/06/2024;5.06;0.508;2.570;
19:17:21 12/06/2024;5.06;0.505;2.555;
19:17:22 12/06/2024;5.06;0.508;2.570;
19:17:22 12/06/2024;5.06;0.512;2.590;
19:17:23 12/06/2024;5.06;0.511;2.585;
19:17:23 12/06/2024;5.06;0.507;2.565;
19:17:24 12/06/2024;5.06;0.498;2.519;
19:17:24 12/06/2024;5.06;0.502;2.540;
19:17:25 12/06/2024;5.06;0.508;2.570;
19:17:25 12/06/2024;5.06;0.504;2.550;
19:17:26 12/06/2024;5.06;0.501;2.535;
19:17:26 12/06/2024;5.06;0.510;2.580;
19:17:27 12/06/2024;5.06;0.510;2.580;
19:17:27 12/06/2024;5.06;0.511;2.585;
19:17:28 12/06/2024;5.06;0.502;2.540;
19:17:28 12/06/2024;5.06;0.502;2.540;
19:17:29 12/06/2024;5.06;0.505;2.555;
19:17:29 12/06/2024;5.06;0.504;2.550;
19:17:30 12/06/2024;5.06;0.508;2.570;
19:17:30 12/06/2024;5.06;0.502;2.540;
19:17:31 12/06/2024;5.06;0.510;2.580;
19:17:31 12/06/2024;5.06;0.509;2.575;
19:17:32 12/06/2024;5.06;0.504;2.550;
19:17:32 12/06/2024;5.06;0.506;2.560;
19:17:33 12/06/2024;5.06;0.514;2.600;
19:17:33 12/06/2024;5.06;0.506;2.560;
19:17:34 12/06/2024;5.06;0.507;2.565;
19:17:34 12/06/2024;5.06;0.511;2.585;
19:17:35 12/06/2024;5.06;0.497;2.514;
19:17:35 12/06/2024;5.06;0.507;2.565;
19:17:36 12/06/2024;5.06;0.519;2.626;
19:17:36 12/06/2024;5.06;0.506;2.560;
19:17:37 12/06/2024;5.06;0.505;2.555;
19:17:37 12/06/2024;5.06;0.505;2.555;
19:17:38 12/06/2024;5.06;0.508;2.570;
19:17:38 12/06/2024;5.06;0.510;2.580;
19:17:39 12/06/2024;5.06;0.511;2.585;
19:17:39 12/06/2024;5.06;0.502;2.540;
19:17:40 12/06/2024;5.06;0.533;2.696;
19:17:40 12/06/2024;5.05;0.545;2.752;
19:17:41 12/06/2024;5.06;0.502;2.540;
19:17:41 12/06/2024;5.06;0.507;2.565;
19:17:42 12/06/2024;5.06;0.514;2.600;
19:17:42 12/06/2024;5.06;0.511;2.585;
19:17:43 12/06/2024;5.06;0.501;2.535;
19:17:43 12/06/2024;5.06;0.507;2.565;
19:17:44 12/06/2024;5.06;0.508;2.570;
19:17:44 12/06/2024;5.06;0.507;2.565;
19:17:45 12/06/2024;5.06;0.511;2.585;
19:17:45 12/06/2024;5.06;0.507;2.565;
19:17:46 12/06/2024;5.06;0.512;2.590;
19:17:46 12/06/2024;5.05;0.553;2.792;
19:17:47 12/06/2024;5.06;0.506;2.560;
19:17:47 12/06/2024;5.06;0.503;2.545;
19:17:48 12/06/2024;5.06;0.504;2.550;
19:17:48 12/06/2024;5.06;0.505;2.555;
19:17:49 12/06/2024;5.06;0.515;2.605;
19:17:49 12/06/2024;5.06;0.503;2.545;
19:17:50 12/06/2024;5.06;0.511;2.585;
19:17:50 12/06/2024;5.06;0.506;2.560;
19:17:51 12/06/2024;5.06;0.511;2.585;
19:17:51 12/06/2024;5.06;0.506;2.560;
19:17:52 12/06/2024;5.06;0.507;2.565;
19:17:52 12/06/2024;5.06;0.527;2.666;
19:17:53 12/06/2024;5.05;0.589;2.974;
19:17:53 12/06/2024;5.06;0.510;2.580;
19:17:54 12/06/2024;5.06;0.504;2.550;
19:17:54 12/06/2024;5.06;0.503;2.545;
19:17:55 12/06/2024;5.06;0.511;2.585;
19:17:55 12/06/2024;5.05;0.568;2.868;
19:17:56 12/06/2024;5.06;0.512;2.590;
19:17:56 12/06/2024;5.06;0.509;2.575;
19:17:57 12/06/2024;5.06;0.504;2.550;
19:17:57 12/06/2024;5.06;0.508;2.570;
19:17:58 12/06/2024;5.06;0.512;2.590;
19:17:58 12/06/2024;5.06;0.505;2.555;
19:17:59 12/06/2024;5.06;0.506;2.560;
19:17:59 12/06/2024;5.06;0.507;2.565;
19:18:00 12/06/2024;5.06;0.510;2.580;
19:18:00 12/06/2024;5.05;0.540;2.727;
19:18:01 12/06/2024;5.06;0.513;2.595;
19:18:01 12/06/2024;5.06;0.507;2.565;
19:18:02 12/06/2024;5.06;0.508;2.570;
19:18:02 12/06/2024;5.06;0.506;2.560;
19:18:03 12/06/2024;5.06;0.506;2.560;
19:18:03 12/06/2024;5.06;0.508;2.570;
19:18:04 12/06/2024;5.06;0.510;2.580;
19:18:04 12/06/2024;5.06;0.510;2.580;
19:18:05 12/06/2024;5.06;0.509;2.575;
19:18:05 12/06/2024;5.06;0.509;2.575;
19:18:06 12/06/2024;5.06;0.502;2.540;
19:18:06 12/06/2024;5.06;0.499;2.524;
19:18:07 12/06/2024;5.06;0.503;2.545;
19:18:07 12/06/2024;5.06;0.510;2.580;
19:18:08 12/06/2024;5.06;0.507;2.565;
19:18:08 12/06/2024;5.06;0.505;2.555;
19:18:09 12/06/2024;5.06;0.516;2.610;
19:18:09 12/06/2024;5.06;0.512;2.590;
19:18:10 12/06/2024;5.06;0.507;2.565;
19:18:10 12/06/2024;5.06;0.509;2.575;
19:18:11 12/06/2024;5.06;0.510;2.580;
19:18:11 12/06/2024;5.06;0.513;2.595;
19:18:12 12/06/2024;5.06;0.506;2.560;
19:18:12 12/06/2024;5.06;0.504;2.550;
19:18:13 12/06/2024;5.06;0.503;2.545;
19:18:13 12/06/2024;5.06;0.511;2.585;
19:18:14 12/06/2024;5.06;0.498;2.519;
19:18:14 12/06/2024;5.06;0.507;2.565;
19:18:15 12/06/2024;5.06;0.523;2.646;
19:18:15 12/06/2024;5.06;0.502;2.540;
19:18:16 12/06/2024;5.06;0.508;2.570;
19:18:16 12/06/2024;5.06;0.509;2.575;
19:18:17 12/06/2024;5.06;0.509;2.575;
19:18:17 12/06/2024;5.06;0.504;2.550;
19:18:18 12/06/2024;5.06;0.506;2.560;
19:18:18 12/06/2024;5.06;0.503;2.545;
19:18:19 12/06/2024;5.06;0.508;2.570;
19:18:19 12/06/2024;5.06;0.508;2.570;
19:18:20 12/06/2024;5.06;0.509;2.575;
19:18:20 12/06/2024;5.06;0.510;2.580;
19:18:21 12/06/2024;5.06;0.509;2.575;
19:18:21 12/06/2024;5.05;0.591;2.984;
19:18:22 12/06/2024;5.05;0.521;2.631;
19:18:22 12/06/2024;5.06;0.510;2.580;
19:18:23 12/06/2024;5.06;0.501;2.535;
19:18:23 12/06/2024;5.06;0.512;2.590;
19:18:24 12/06/2024;5.06;0.499;2.524;
19:18:24 12/06/2024;5.06;0.513;2.595;
19:18:25 12/06/2024;5.06;0.511;2.585;
19:18:25 12/06/2024;5.06;0.505;2.555;
19:18:26 12/06/2024;5.06;0.507;2.565;
19:18:26 12/06/2024;5.06;0.508;2.570;
19:18:27 12/06/2024;5.06;0.509;2.575;
19:18:27 12/06/2024;5.05;0.557;2.812;
19:18:28 12/06/2024;5.05;0.553;2.792;
19:18:28 12/06/2024;5.06;0.513;2.595;
19:18:29 12/06/2024;5.06;0.503;2.545;
19:18:29 12/06/2024;5.06;0.505;2.555;
19:18:30 12/06/2024;5.06;0.506;2.560;
19:18:30 12/06/2024;5.06;0.503;2.545;
19:18:31 12/06/2024;5.06;0.507;2.565;
19:18:31 12/06/2024;5.06;0.507;2.565;
19:18:32 12/06/2024;5.06;0.506;2.560;
19:18:32 12/06/2024;5.06;0.499;2.524;
19:18:33 12/06/2024;5.06;0.517;2.616;
19:18:33 12/06/2024;5.06;0.504;2.550;
19:18:34 12/06/2024;5.06;0.505;2.555;
19:18:34 12/06/2024;5.06;0.511;2.585;
19:18:35 12/06/2024;5.06;0.506;2.560;
19:18:35 12/06/2024;5.06;0.511;2.585;
19:18:36 12/06/2024;5.06;0.516;2.610;
19:18:36 12/06/2024;5.05;0.562;2.838;
19:18:37 12/06/2024;5.06;0.508;2.570;
19:18:37 12/06/2024;5.05;0.574;2.898;
19:18:38 12/06/2024;5.06;0.500;2.530;
19:18:38 12/06/2024;5.06;0.508;2.570;
19:18:39 12/06/2024;5.06;0.508;2.570;
19:18:39 12/06/2024;5.06;0.505;2.555;
19:18:40 12/06/2024;5.06;0.507;2.565;
19:18:40 12/06/2024;5.06;0.501;2.535;
19:18:41 12/06/2024;5.06;0.510;2.580;
19:18:41 12/06/2024;5.06;0.505;2.555;
19:18:42 12/06/2024;5.06;0.512;2.590;
19:18:42 12/06/2024;5.06;0.509;2.575;
19:18:43 12/06/2024;5.06;0.504;2.550;
19:18:43 12/06/2024;5.06;0.511;2.585;
19:18:44 12/06/2024;5.06;0.502;2.540;
19:18:44 12/06/2024;5.06;0.512;2.590;
19:18:45 12/06/2024;5.06;0.502;2.540;
19:18:45 12/06/2024;5.06;0.497;2.514;
19:18:46 12/06/2024;5.06;0.509;2.575;
19:18:46 12/06/2024;5.06;0.509;2.575;
19:18:47 12/06/2024;5.06;0.507;2.565;
19:18:47 12/06/2024;5.06;0.503;2.545;
19:18:48 12/06/2024;5.06;0.505;2.555;
19:18:48 12/06/2024;5.06;0.502;2.540;
19:18:49 12/06/2024;5.06;0.505;2.555;
19:18:49 12/06/2024;5.06;0.508;2.570;
19:18:50 12/06/2024;5.06;0.497;2.514;
19:18:50 12/06/2024;5.06;0.507;2.565;
19:18:51 12/06/2024;5.06;0.506;2.560;
19:18:51 12/06/2024;5.06;0.500;2.530;
19:18:52 12/06/2024;5.06;0.500;2.530;
